Time,keypoints,bboxes,bbox_labels,num_push_ups,frame_count,expected_pose,elbow_angle,shoulder_keypoint,elbow_keypoint,wrist_keypoint,filename
15:44:49,"[[[0.21470806 0.41854894]
  [0.20451236 0.38753307]
  [0.20631091 0.3914655 ]
  [0.23960352 0.3192001 ]
  [0.23405994 0.3231686 ]
  [0.3491527  0.25632906]
  [0.3757895  0.29655048]
  [0.3944298  0.49196264]
  [0.42836836 0.5092523 ]
  [0.3493309  0.7017734 ]
  [0.4308337  0.687717  ]
  [0.63442445 0.36722076]
  [0.6334783  0.37678486]
  [0.86937726 0.51632977]
  [0.857724   0.54333514]
  [0.9772083  0.50806487]
  [0.9848768  0.5348527 ]]]",[[0.20451236 0.25632906 0.9848768  0.7017734 ]],['person'],8.0,352,down,140.48087505320217,"(446, 184)","(504, 354)","(447, 505)",push_ups.mp4
15:44:49,"[[[0.21310851 0.44789752]
  [0.201898   0.41772172]
  [0.20577627 0.42093405]
  [0.23697674 0.35609335]
  [0.22939761 0.36131287]
  [0.34773156 0.2930848 ]
  [0.3626107  0.30506352]
  [0.38378882 0.49710417]
  [0.40821812 0.50329894]
  [0.35125947 0.69756114]
  [0.41470394 0.6799489 ]
  [0.63100225 0.398887  ]
  [0.6249372  0.40288317]
  [0.8837216  0.5196663 ]
  [0.860542   0.54808015]
  [0.9719532  0.50916874]
  [0.9757281  0.5349811 ]]]",[[0.201898   0.2930848  0.9757281  0.69756114]],['person'],8.0,353,down,146.3580697747506,"(445, 211)","(491, 357)","(449, 502)",push_ups.mp4
15:44:49,"[[[0.20782255 0.48667958]
  [0.20023511 0.4529269 ]
  [0.20455487 0.4542671 ]
  [0.23759669 0.3958478 ]
  [0.23808596 0.40257844]
  [0.34869128 0.32788065]
  [0.3153326  0.38575605]
  [0.3979237  0.45304808]
  [0.36354676 0.518393  ]
  [0.35173127 0.69491005]
  [0.3574067  0.7007358 ]
  [0.63302255 0.42307475]
  [0.62541705 0.43468434]
  [0.8945961  0.53272104]
  [0.87059885 0.52559966]
  [0.97185546 0.52286315]
  [0.9740764  0.5228923 ]]]",[[0.20023511 0.32788065 0.9740764  0.7007358 ]],['person'],8.0,354,down,146.3580697747506,"(446, 236)",,"(450, 500)",push_ups.mp4
15:44:49,"[[[0.21631972 0.49441987]
  [0.20729402 0.4688991 ]
  [0.21351151 0.46923292]
  [0.22264454 0.44485202]
  [0.22784653 0.44651324]
  [0.31917638 0.37172875]
  [0.32260495 0.37295046]
  [0.36642286 0.35553494]
  [0.38045207 0.48431265]
  [0.34935158 0.7003865 ]
  [0.36042985 0.69623333]
  [0.6289846  0.44914666]
  [0.6236606  0.44766748]
  [0.8800156  0.56478715]
  [0.858994   0.5814241 ]
  [0.96967214 0.5264883 ]
  [0.9189935  0.6120066 ]]]",[[0.20729402 0.35553494 0.96967214 0.7003865 ]],['person'],8.5,355,up,73.82164424280596,"(408, 267)","(469, 255)","(447, 504)",push_ups.mp4
15:44:49,"[[[0.20889956 0.5593755 ]
  [0.20166361 0.51802355]
  [0.2080303  0.5185191 ]
  [0.22424716 0.47315925]
  [0.23113108 0.47460836]
  [0.30252245 0.40762603]
  [0.32415676 0.42145276]
  [0.35400167 0.3596061 ]
  [0.39883095 0.5225937 ]
  [0.3473063  0.6995764 ]
  [0.36336806 0.6940175 ]
  [0.6210389  0.46784496]
  [0.61986375 0.47229248]
  [0.88035816 0.5684643 ]
  [0.85763514 0.5861176 ]
  [0.967453   0.5269969 ]
  [0.92761594 0.606228  ]]]",[[0.20166361 0.3596061  0.967453   0.6995764 ]],['person'],8.5,356,up,59.95906022661033,"(387, 293)","(453, 258)","(444, 503)",push_ups.mp4
15:44:49,"[[[0.19809213 0.59140587]
  [0.18863234 0.55364263]
  [0.19238885 0.56059736]
  [0.20798917 0.506041  ]
  [0.20747437 0.5088601 ]
  [0.27039546 0.45776874]
  [0.27912796 0.45876876]
  [0.34900004 0.3637974 ]
  [0.36287066 0.5098621 ]
  [0.34675118 0.7040373 ]
  [0.35782257 0.69568616]
  [0.6042922  0.49368227]
  [0.6087241  0.49995485]
  [0.8792011  0.57204586]
  [0.85372615 0.56512487]
  [0.9676415  0.5392779 ]
  [0.96520495 0.5328075 ]]]",[[0.18863234 0.3637974  0.9676415  0.7040373 ]],['person'],8.5,357,up,55.08275195521737,"(346, 329)","(446, 261)","(443, 506)",push_ups.mp4
15:44:49,"[[[0.20176898 0.59689254]
  [0.19417526 0.5746625 ]
  [0.19447415 0.57618153]
  [0.20497912 0.5272703 ]
  [0.20810603 0.52953607]
  [0.2558867  0.48896465]
  [0.27445662 0.5066564 ]
  [0.34753105 0.368871  ]
  [0.36292624 0.5234863 ]
  [0.35076472 0.6944026 ]
  [0.35545233 0.6913029 ]
  [0.60225993 0.5217925 ]
  [0.6038482  0.53454787]
  [0.8835777  0.5837865 ]
  [0.85553026 0.57627374]
  [0.96814084 0.5427057 ]
  [0.9578549  0.5839869 ]]]",[[0.19417526 0.368871   0.96814084 0.6944026 ]],['person'],8.5,358,up,54.34520577837209,"(327, 352)","(444, 265)","(448, 499)",push_ups.mp4
15:44:49,"[[[0.19689372 0.61223   ]
  [0.18979786 0.58392024]
  [0.19283904 0.58441794]
  [0.20526743 0.5413837 ]
  [0.2110349  0.5443174 ]
  [0.26062438 0.49428982]
  [0.27601954 0.4934662 ]
  [0.348231   0.37278765]
  [0.36158785 0.533219  ]
  [0.3484961  0.69789857]
  [0.35509858 0.68971705]
  [0.6044222  0.5395478 ]
  [0.6032543  0.53637654]
  [0.8941335  0.5975265 ]
  [0.851921   0.5731043 ]
  [0.9702117  0.5555304 ]
  [0.96833444 0.54548   ]]]",[[0.18979786 0.37278765 0.9702117  0.69789857]],['person'],8.5,359,up,52.40530199493546,"(333, 355)","(445, 268)","(446, 502)",push_ups.mp4
15:44:49,"[[[0.20122954 0.61899763]
  [0.19283713 0.59615093]
  [0.1942827  0.59613127]
  [0.20222366 0.5480798 ]
  [0.20861101 0.55114853]
  [0.2553574  0.51463103]
  [0.26896992 0.5255107 ]
  [0.36172897 0.5282769 ]
  [0.3645839  0.5400659 ]
  [0.34970936 0.69596744]
  [0.35308418 0.69242495]
  [0.5963849  0.54730386]
  [0.5963981  0.5484043 ]
  [0.89664084 0.609539  ]
  [0.8492133  0.57390076]
  [0.9687012  0.5540417 ]
  [0.9671993  0.5449967 ]]]",[[0.19283713 0.51463103 0.9687012  0.69596744]],['person'],8.5,360,up,52.40530199493546,"(326, 370)",,"(447, 501)",push_ups.mp4
15:44:50,"[[[0.20629129 0.63677764]
  [0.19734283 0.6151207 ]
  [0.19797051 0.61600924]
  [0.20885228 0.5719041 ]
  [0.20333542 0.5717167 ]
  [0.25996238 0.5443251 ]
  [0.2678563  0.5442553 ]
  [0.34687483 0.38170138]
  [0.36117634 0.54431444]
  [0.34803575 0.69665205]
  [0.35266927 0.6931079 ]
  [0.59139216 0.545144  ]
  [0.5887412  0.54342806]
  [0.8553038  0.5817365 ]
  [0.84464294 0.5669928 ]
  [0.9690811  0.55748755]
  [0.9686411  0.5476784 ]]]",[[0.19734283 0.38170138 0.9690811  0.69665205]],['person'],8.5,361,up,43.99735980978086,"(332, 391)","(443, 274)","(445, 501)",push_ups.mp4
15:44:50,"[[[0.20437399 0.64338726]
  [0.19701546 0.6209489 ]
  [0.19791657 0.6170763 ]
  [0.20881423 0.5721592 ]
  [0.20478098 0.57107854]
  [0.2747233  0.5391547 ]
  [0.28010747 0.5408427 ]
  [0.34800923 0.37853974]
  [0.35947287 0.5595609 ]
  [0.3493035  0.6968229 ]
  [0.35426825 0.6933303 ]
  [0.58987796 0.55368024]
  [0.5867259  0.5472135 ]
  [0.8548768  0.5826649 ]
  [0.84433544 0.5747902 ]
  [0.9700197  0.55524623]
  [0.9687131  0.5458391 ]]]",[[0.19701546 0.37853974 0.9700197  0.6968229 ]],['person'],8.5,362,up,39.51978757402878,"(351, 388)","(445, 272)","(447, 501)",push_ups.mp4
15:44:50,"[[[0.20902233 0.65173745]
  [0.20256236 0.6283738 ]
  [0.20141032 0.6294002 ]
  [0.21077503 0.58378696]
  [0.20821129 0.58183235]
  [0.2742887  0.55319333]
  [0.28182524 0.54216295]
  [0.34966046 0.37901822]
  [0.35956562 0.559348  ]
  [0.34953466 0.6961367 ]
  [0.35465592 0.6916598 ]
  [0.5904401  0.55529326]
  [0.5876079  0.5395833 ]
  [0.8542025  0.58442837]
  [0.84559876 0.5673891 ]
  [0.9704429  0.5564639 ]
  [0.96899337 0.5459    ]]]",[[0.20141032 0.37901822 0.9704429  0.6961367 ]],['person'],8.5,363,up,37.30394827798344,"(351, 398)","(447, 272)","(447, 501)",push_ups.mp4
15:44:50,"[[[0.20452704 0.6347617 ]
  [0.19489227 0.6128183 ]
  [0.19945669 0.6135851 ]
  [0.20780142 0.5729302 ]
  [0.20729718 0.57566565]
  [0.25324863 0.55259913]
  [0.27001137 0.5527519 ]
  [0.3523678  0.38019276]
  [0.35770866 0.553276  ]
  [0.35138467 0.69493294]
  [0.35301244 0.69260913]
  [0.5890193  0.5538711 ]
  [0.5853667  0.5473083 ]
  [0.8669019  0.58459145]
  [0.84665835 0.5674763 ]
  [0.970448   0.54577553]
  [0.9685862  0.5446915 ]]]",[[0.19489227 0.38019276 0.970448   0.69493294]],['person'],8.5,364,up,45.17998193845332,"(324, 397)","(451, 273)","(449, 500)",push_ups.mp4
15:44:50,"[[[0.2044858  0.63114995]
  [0.1942932  0.60805964]
  [0.20088507 0.6021667 ]
  [0.20937997 0.5652789 ]
  [0.21448989 0.56369084]
  [0.26878306 0.5245346 ]
  [0.27803257 0.52512133]
  [0.35372794 0.3775764 ]
  [0.3625539  0.56564516]
  [0.34935772 0.6958319 ]
  [0.35472685 0.6886915 ]
  [0.5961576  0.5465373 ]
  [0.5975588  0.54256976]
  [0.8693675  0.58149606]
  [0.84208065 0.572065  ]
  [0.9709595  0.5583706 ]
  [0.9675943  0.54600155]]]",[[0.1942932 0.3775764 0.9709595 0.6958319]],['person'],8.5,365,up,44.28465817079912,"(344, 377)","(452, 271)","(447, 500)",push_ups.mp4
15:44:50,"[[[0.20268497 0.6049744 ]
  [0.19284482 0.5825356 ]
  [0.20000055 0.5840811 ]
  [0.20900357 0.54294765]
  [0.21381854 0.542749  ]
  [0.26978785 0.50581986]
  [0.2795032  0.5101788 ]
  [0.35278973 0.37508658]
  [0.36135453 0.5652619 ]
  [0.35020196 0.69573385]
  [0.35146168 0.69231623]
  [0.6044588  0.5420631 ]
  [0.6016948  0.53699046]
  [0.89481395 0.57977325]
  [0.8487478  0.55866575]
  [0.971172   0.5453061 ]
  [0.96811956 0.5439745 ]]]",[[0.19284482 0.37508658 0.971172   0.69573385]],['person'],8.5,366,up,47.68633648562447,"(345, 364)","(451, 270)","(448, 500)",push_ups.mp4
15:44:50,"[[[0.2062352  0.6175514 ]
  [0.20208241 0.5930529 ]
  [0.20167758 0.59551084]
  [0.21415721 0.54829234]
  [0.21353284 0.5508938 ]
  [0.2730974  0.4931385 ]
  [0.2778529  0.5038926 ]
  [0.3550724  0.37374875]
  [0.36335215 0.5234783 ]
  [0.3513597  0.6941884 ]
  [0.35173813 0.69206566]
  [0.6103011  0.5357257 ]
  [0.6083303  0.5342992 ]
  [0.88185227 0.58117384]
  [0.8512059  0.56086075]
  [0.9636918  0.53366995]
  [0.9639738  0.54349774]]]",[[0.20167758 0.37374875 0.9639738  0.6941884 ]],['person'],8.5,367,up,49.435526551197604,"(349, 355)","(454, 269)","(449, 499)",push_ups.mp4
15:44:50,"[[[0.20985523 0.58856714]
  [0.20126621 0.5635503 ]
  [0.20345762 0.5655474 ]
  [0.20975515 0.5192461 ]
  [0.2141141  0.52165216]
  [0.28064036 0.4586952 ]
  [0.28054163 0.47363022]
  [0.35478184 0.3673344 ]
  [0.3664366  0.5035866 ]
  [0.3509787  0.69509566]
  [0.3574424  0.69033074]
  [0.60683984 0.5073715 ]
  [0.61027026 0.50431305]
  [0.8809823  0.56521755]
  [0.85341525 0.55916137]
  [0.96598166 0.5279142 ]
  [0.96541846 0.52860457]]]",[[0.20126621 0.3673344  0.96598166 0.69509566]],['person'],8.5,368,up,53.99715563332411,"(359, 330)","(454, 264)","(449, 500)",push_ups.mp4
15:44:50,"[[[0.20268862 0.564892  ]
  [0.18977429 0.5421001 ]
  [0.19535157 0.54333   ]
  [0.21186735 0.49639818]
  [0.21617626 0.49757168]
  [0.29313132 0.43545654]
  [0.2898569  0.46765736]
  [0.35317224 0.36453238]
  [0.39573428 0.53108895]
  [0.35012716 0.69525963]
  [0.36069646 0.69319314]
  [0.6092496  0.48499197]
  [0.6105283  0.49607155]
  [0.8671765  0.5499057 ]
  [0.8454524  0.56404066]
  [0.96347773 0.5249943 ]
  [0.9634133  0.527469  ]]]",[[0.18977429 0.36453238 0.96347773 0.69525963]],['person'],8.5,369,up,55.51912772911189,"(375, 313)","(452, 262)","(448, 500)",push_ups.mp4
15:44:50,"[[[0.20268442 0.5721947 ]
  [0.19165994 0.54269505]
  [0.19723922 0.54232764]
  [0.21850064 0.49638596]
  [0.22354259 0.49642444]
  [0.29135713 0.4255635 ]
  [0.31184536 0.45291695]
  [0.35232505 0.36046553]
  [0.43462524 0.5352708 ]
  [0.34898543 0.6976161 ]
  [0.37257624 0.6919124 ]
  [0.6164641  0.47428554]
  [0.6119948  0.47396472]
  [0.9318227  0.5084458 ]
  [0.85295326 0.5733896 ]
  [0.86198354 0.63825697]
  [0.91364104 0.6034161 ]]]",[[0.19165994 0.36046553 0.9318227  0.6976161 ]],['person'],8.5,370,up,57.98528670668269,"(372, 306)","(450, 259)","(446, 502)",push_ups.mp4
15:44:50,"[[[0.20665869 0.5436714 ]
  [0.1973301  0.5176011 ]
  [0.2061053  0.5163671 ]
  [0.22292541 0.4707931 ]
  [0.22781068 0.47090185]
  [0.3016623  0.40420678]
  [0.29708177 0.4696941 ]
  [0.3535399  0.3568217 ]
  [0.3768165  0.5640079 ]
  [0.35140282 0.7009891 ]
  [0.35791758 0.7043363 ]
  [0.6186231  0.44674304]
  [0.6141148  0.46840525]
  [0.88385206 0.53805405]
  [0.85717046 0.5696907 ]
  [0.9668564  0.5263756 ]
  [0.87781745 0.6240038 ]]]",[[0.1973301 0.3568217 0.9668564 0.7043363]],['person'],8.5,371,up,61.36979687075016,"(386, 291)","(452, 256)","(449, 504)",push_ups.mp4
15:44:50,"[[[0.21075629 0.5307826 ]
  [0.20240107 0.4997817 ]
  [0.20578702 0.5002104 ]
  [0.22494176 0.44836462]
  [0.22542892 0.4521137 ]
  [0.3344249  0.35009962]
  [0.30752    0.4325261 ]
  [0.36880922 0.47238928]
  [0.36806563 0.52783376]
  [0.34921622 0.70178   ]
  [0.35888633 0.69769484]
  [0.62501204 0.4263538 ]
  [0.6188202  0.4439054 ]
  [0.9030543  0.50951225]
  [0.8615402  0.5515744 ]
  [0.9691054  0.51178   ]
  [0.9347674  0.5905118 ]]]",[[0.20240107 0.35009962 0.9691054  0.70178   ]],['person'],8.5,372,up,61.36979687075016,"(428, 252)",,"(446, 505)",push_ups.mp4
15:44:50,"[[[0.21232013 0.51138   ]
  [0.20473303 0.47799903]
  [0.2067829  0.480643  ]
  [0.23381996 0.42278928]
  [0.23143302 0.42373884]
  [0.33993277 0.33857942]
  [0.34323663 0.34431738]
  [0.37281364 0.48842016]
  [0.3769078  0.52494025]
  [0.34962445 0.70133984]
  [0.35869652 0.69558364]
  [0.62948245 0.41459116]
  [0.6246217  0.4236601 ]
  [0.9038055  0.5043557 ]
  [0.87287474 0.5117036 ]
  [0.97093624 0.509589  ]
  [0.97297704 0.51011443]]]",[[0.20473303 0.33857942 0.97297704 0.70133984]],['person'],8.5,373,up,147.6557714813089,"(435, 243)","(477, 351)","(447, 504)",push_ups.mp4
15:44:50,"[[[0.21777703 0.48170435]
  [0.20975558 0.4551626 ]
  [0.21091023 0.45949614]
  [0.24155822 0.39201516]
  [0.23763743 0.3971873 ]
  [0.34779057 0.31728336]
  [0.34025124 0.32537395]
  [0.38050956 0.480416  ]
  [0.38147056 0.51283634]
  [0.34972578 0.69672275]
  [0.3629403  0.69546217]
  [0.6289705  0.370853  ]
  [0.62322265 0.3895179 ]
  [0.90197855 0.49536768]
  [0.8588722  0.5306946 ]
  [0.9704744  0.49686337]
  [0.9761741  0.50885314]]]",[[0.20975558 0.31728336 0.9761741  0.69672275]],['person'],8.5,374,up,145.8717688034833,"(445, 228)","(487, 345)","(447, 501)",push_ups.mp4
15:44:51,"[[[0.22227588 0.45748907]
  [0.21340024 0.4324409 ]
  [0.21611997 0.43592042]
  [0.239615   0.36476284]
  [0.2364996  0.37088183]
  [0.3487882  0.29338706]
  [0.3667946  0.30052552]
  [0.3883026  0.48789352]
  [0.42414176 0.50499356]
  [0.35376596 0.6956464 ]
  [0.41662517 0.6881138 ]
  [0.63567597 0.366781  ]
  [0.6341003  0.37155667]
  [0.9056347  0.49681655]
  [0.88985085 0.50531495]
  [0.97359544 0.49607044]
  [0.976196   0.50728196]]]",[[0.21340024 0.29338706 0.976196   0.6956464 ]],['person'],8.5,375,up,143.17901945957948,"(446, 211)","(497, 351)","(452, 500)",push_ups.mp4
15:44:51,"[[[0.22767165 0.42411163]
  [0.21860972 0.39163715]
  [0.21947894 0.3977184 ]
  [0.24452524 0.33305854]
  [0.2405675  0.33946145]
  [0.3494214  0.25530145]
  [0.35457918 0.32851866]
  [0.39664882 0.47794694]
  [0.4216993  0.5177182 ]
  [0.35934368 0.6913688 ]
  [0.42423984 0.68886197]
  [0.63411814 0.33775052]
  [0.62586844 0.38066146]
  [0.8849292  0.49155208]
  [0.79859805 0.565843  ]
  [0.9751554  0.49354935]
  [0.9852606  0.55389625]]]",[[0.21860972 0.25530145 0.9852606  0.6913688 ]],['person'],8.5,376,up,142.14307329288414,"(447, 183)","(507, 344)","(459, 497)",push_ups.mp4
15:44:51,"[[[0.22857524 0.4057561 ]
  [0.21448663 0.37366357]
  [0.2189727  0.37804228]
  [0.2448461  0.30731398]
  [0.2470408  0.31578806]
  [0.34531838 0.22646043]
  [0.36255673 0.32548478]
  [0.39610615 0.42970917]
  [0.44094795 0.5089293 ]
  [0.35895702 0.6844774 ]
  [0.4304971  0.68580556]
  [0.6371383  0.31401667]
  [0.6307498  0.34450105]
  [0.8678191  0.48682475]
  [0.86330986 0.4789031 ]
  [0.97456384 0.47952282]
  [0.990245   0.5415878 ]]]",[[0.21448663 0.22646043 0.990245   0.68580556]],['person'],8.5,377,up,141.30379036611055,"(442, 163)","(507, 309)","(459, 492)",push_ups.mp4
15:44:51,"[[[0.23577577 0.37505576]
  [0.22321336 0.34330842]
  [0.22524013 0.34754062]
  [0.25288746 0.2746774 ]
  [0.25313988 0.28258857]
  [0.34907067 0.19896239]
  [0.36550018 0.34841508]
  [0.39815292 0.39731446]
  [0.42847818 0.5163732 ]
  [0.360192   0.691193  ]
  [0.42276326 0.68641764]
  [0.64006054 0.28776217]
  [0.62707335 0.36185092]
  [0.84699196 0.47376612]
  [0.8465095  0.4848197 ]
  [0.9831543  0.49090868]
  [0.9887296  0.5379611 ]]]",[[0.22321336 0.19896239 0.9887296  0.691193  ]],['person'],8.5,378,up,143.40765430910753,"(446, 143)","(509, 286)","(461, 497)",push_ups.mp4
15:44:51,"[[[0.23932937 0.35600534]
  [0.22352841 0.32368496]
  [0.22621085 0.32547525]
  [0.25607833 0.2555437 ]
  [0.25757962 0.25689295]
  [0.35232347 0.18973167]
  [0.37272683 0.30071464]
  [0.39424178 0.4415768 ]
  [0.4286832  0.50061935]
  [0.35796183 0.6839488 ]
  [0.42153993 0.68487954]
  [0.64939934 0.26548928]
  [0.6369148  0.3146619 ]
  [0.84844095 0.4698415 ]
  [0.84837157 0.472581  ]
  [0.9783178  0.47619635]
  [0.98926455 0.53651214]]]",[[0.22352841 0.18973167 0.98926455 0.68487954]],['person'],8.5,379,up,148.66047378290702,"(450, 136)","(504, 317)","(458, 492)",push_ups.mp4
15:44:51,"[[[0.23955953 0.3382906 ]
  [0.2253202  0.30016267]
  [0.22783494 0.30444854]
  [0.26254892 0.23118094]
  [0.264849   0.23928505]
  [0.36135015 0.17939335]
  [0.39832965 0.256187  ]
  [0.39197373 0.424898  ]
  [0.43011576 0.4916444 ]
  [0.35797447 0.6810757 ]
  [0.42032275 0.68646884]
  [0.65598345 0.2513849 ]
  [0.6401417  0.3024708 ]
  [0.85053086 0.46754265]
  [0.8476011  0.4687142 ]
  [0.9808748  0.4721661 ]
  [0.97995234 0.47483504]]]",[[0.2253202  0.17939335 0.9808748  0.68646884]],['person'],8.5,380,up,154.4206063453497,"(462, 129)","(501, 305)","(458, 490)",push_ups.mp4
15:44:51,"[[[0.24713424 0.32655683]
  [0.23308942 0.28839257]
  [0.23411681 0.29580948]
  [0.26743293 0.21709518]
  [0.26623967 0.22658381]
  [0.3704219  0.15739857]
  [0.39400327 0.2573099 ]
  [0.39045656 0.4246617 ]
  [0.42831814 0.47609246]
  [0.35757175 0.6806221 ]
  [0.42274868 0.6817459 ]
  [0.66415274 0.25128227]
  [0.6508989  0.2862338 ]
  [0.8636319  0.46305242]
  [0.8614907  0.45974383]
  [0.98255354 0.47293088]
  [0.9817367  0.47392488]]]",[[0.23308942 0.15739857 0.98255354 0.6817459 ]],['person'],9.0,381,down,159.7904707387284,"(474, 113)","(499, 305)","(457, 490)",push_ups.mp4
15:44:51,"[[[0.247682   0.32051387]
  [0.23098184 0.28206065]
  [0.23468813 0.28853157]
  [0.2656865  0.20712698]
  [0.2678902  0.21116127]
  [0.37022546 0.15730964]
  [0.385821   0.2565784 ]
  [0.38653958 0.42138344]
  [0.4171848  0.46906105]
  [0.35812908 0.678321  ]
  [0.42227367 0.68206894]
  [0.6644877  0.24562883]
  [0.6432052  0.2981721 ]
  [0.8607899  0.45713186]
  [0.8228882  0.49089184]
  [0.97915787 0.45724368]
  [0.97781533 0.46012995]]]",[[0.23098184 0.15730964 0.97915787 0.68206894]],['person'],9.0,382,down,162.68107789361798,"(473, 113)","(494, 303)","(458, 488)",push_ups.mp4
15:44:51,"[[[0.2464392  0.30861276]
  [0.23035839 0.27183914]
  [0.2328321  0.27611214]
  [0.26292542 0.1971934 ]
  [0.26669633 0.20221521]
  [0.36343634 0.15830916]
  [0.3887654  0.25560936]
  [0.385582   0.42212692]
  [0.4158712  0.4704411 ]
  [0.35807207 0.6791661 ]
  [0.42105913 0.683714  ]
  [0.6630908  0.23802325]
  [0.64175034 0.31591895]
  [0.8701579  0.4480226 ]
  [0.82164615 0.5008973 ]
  [0.98154384 0.4697389 ]
  [0.9799985  0.47551978]]]",[[0.23035839 0.15830916 0.98154384 0.683714  ]],['person'],9.0,383,down,160.90362849627962,"(465, 113)","(493, 303)","(458, 488)",push_ups.mp4
15:44:51,"[[[0.25344437 0.30452436]
  [0.23532942 0.26765585]
  [0.23786573 0.27097207]
  [0.26901418 0.19431596]
  [0.26662958 0.19441125]
  [0.3688545  0.15844773]
  [0.39229476 0.23920782]
  [0.38663402 0.42509001]
  [0.41539094 0.45957416]
  [0.3578559  0.6801706 ]
  [0.4221626  0.6834655 ]
  [0.6606868  0.23260084]
  [0.6424734  0.3029912 ]
  [0.87093794 0.44330025]
  [0.8245231  0.49894312]
  [0.9810156  0.47128066]
  [0.9868076  0.5239433 ]]]",[[0.23532942 0.15844773 0.9868076  0.6834655 ]],['person'],9.0,384,down,162.33417706159176,"(472, 114)","(494, 306)","(458, 489)",push_ups.mp4
15:44:51,"[[[0.25104788 0.29822403]
  [0.23285177 0.2625983 ]
  [0.2365348  0.2678371 ]
  [0.26657644 0.18935223]
  [0.26952842 0.19239914]
  [0.3674622  0.15351854]
  [0.39885026 0.23010832]
  [0.3866905  0.42541692]
  [0.4166973  0.459732  ]
  [0.35820252 0.6813268 ]
  [0.42080423 0.6837261 ]
  [0.6651611  0.23889795]
  [0.65108895 0.30035248]
  [0.8731431  0.44309545]
  [0.8272379  0.4963539 ]
  [0.9810718  0.47366846]
  [0.9864673  0.52393126]]]",[[0.23285177 0.15351854 0.9864673  0.6837261 ]],['person'],9.0,385,down,161.94874001523084,"(470, 110)","(494, 306)","(458, 490)",push_ups.mp4
15:44:51,"[[[0.2532342  0.30232406]
  [0.23307396 0.2633665 ]
  [0.23692998 0.26885888]
  [0.2649101  0.18952739]
  [0.26893878 0.19254626]
  [0.36761844 0.15454294]
  [0.39932474 0.23231016]
  [0.38585728 0.42652947]
  [0.4134293  0.4603609 ]
  [0.35861713 0.68052614]
  [0.4205931  0.6827934 ]
  [0.6648866  0.24032949]
  [0.6506998  0.3026819 ]
  [0.87599295 0.44430703]
  [0.8278195  0.49750385]
  [0.9809132  0.4735797 ]
  [0.98709965 0.5245766 ]]]",[[0.23307396 0.15454294 0.98709965 0.6827934 ]],['person'],9.0,386,down,162.7254891212221,"(470, 111)","(493, 307)","(459, 489)",push_ups.mp4
15:44:51,"[[[0.2479184  0.30432063]
  [0.23082718 0.26570264]
  [0.2327756  0.26921442]
  [0.26441804 0.19352995]
  [0.2640961  0.19787447]
  [0.36972234 0.15755437]
  [0.389851   0.2428764 ]
  [0.38627818 0.4253653 ]
  [0.41043514 0.46005866]
  [0.35895345 0.6803399 ]
  [0.41993985 0.68247205]
  [0.66427827 0.24222277]
  [0.64454585 0.31739327]
  [0.87315464 0.44724715]
  [0.825348   0.49951884]
  [0.9791288  0.47045848]
  [0.9805946  0.4895528 ]]]",[[0.23082718 0.15755437 0.9805946  0.68247205]],['person'],9.0,387,down,162.96272074898837,"(473, 113)","(494, 306)","(459, 489)",push_ups.mp4
15:44:51,"[[[0.24556425 0.31136775]
  [0.22904055 0.27543184]
  [0.23049094 0.27909055]
  [0.26352373 0.20186158]
  [0.26602912 0.20432739]
  [0.367816   0.16000438]
  [0.40064394 0.24220169]
  [0.3866266  0.42466345]
  [0.42702788 0.46991646]
  [0.35701466 0.68011665]
  [0.4215332  0.682693  ]
  [0.66131306 0.25149113]
  [0.64154017 0.31498402]
  [0.87125    0.44775632]
  [0.82296735 0.49933153]
  [0.97919965 0.46996546]
  [0.97744375 0.47639102]]]",[[0.22904055 0.16000438 0.97919965 0.682693  ]],['person'],9.0,388,down,161.13199236126346,"(470, 115)","(494, 305)","(456, 489)",push_ups.mp4
15:44:52,"[[[0.24431522 0.3188278 ]
  [0.22637805 0.2810396 ]
  [0.23132734 0.2872928 ]
  [0.2601516  0.20521536]
  [0.26453376 0.20925939]
  [0.3636939  0.15852655]
  [0.39261055 0.25690532]
  [0.38707334 0.42384803]
  [0.42393082 0.4722377 ]
  [0.35740805 0.68085754]
  [0.4222941  0.68260705]
  [0.66202724 0.26921362]
  [0.6391802  0.31494823]
  [0.86130977 0.456732  ]
  [0.81925964 0.50027627]
  [0.9802649  0.47317916]
  [0.9821462  0.49078134]]]",[[0.22637805 0.15852655 0.9821462  0.68260705]],['person'],9.0,389,down,159.46617639746574,"(465, 114)","(495, 305)","(457, 490)",push_ups.mp4
15:44:52,"[[[0.24187052 0.32206574]
  [0.22596371 0.28370997]
  [0.23003109 0.29035622]
  [0.261158   0.21067834]
  [0.26526362 0.21729192]
  [0.35991943 0.16005963]
  [0.38878056 0.27299005]
  [0.38777474 0.42479858]
  [0.42525405 0.48332584]
  [0.35838377 0.6815696 ]
  [0.4228556  0.6839083 ]
  [0.6612581  0.27113247]
  [0.63757    0.33143744]
  [0.8576387  0.45910853]
  [0.82048655 0.5105972 ]
  [0.98366725 0.49041176]
  [0.9904609  0.55325204]]]",[[0.22596371 0.16005963 0.9904609  0.6839083 ]],['person'],9.0,390,down,157.663725026195,"(460, 115)","(496, 305)","(458, 490)",push_ups.mp4
